X,Y
0.0,0.0
0.010101010101010102,0.06609999999999999
0.020202020202020204,0.12600000000000003
0.030303030303030304,0.17939999999999998
0.04040404040404041,0.2175
0.05050505050505051,0.26189999999999997
0.06060606060606061,0.2857999999999999
0.07070707070707072,0.31829999999999997
0.08080808080808081,0.34530000000000016
0.09090909090909091,0.36959999999999993
0.10101010101010102,0.38620000000000027
0.11111111111111112,0.39750000000000013
0.12121212121212122,0.4176999999999999
0.13131313131313133,0.4362
0.14141414141414144,0.44319999999999987
0.15151515151515152,0.4513
0.16161616161616163,0.4587999999999998
0.17171717171717174,0.46209999999999996
0.18181818181818182,0.47450000000000025
0.19191919191919193,0.47430000000000017
0.20202020202020204,0.48390000000000005
0.21212121212121213,0.48510000000000014
0.22222222222222224,0.4867
0.23232323232323235,0.4902
0.24242424242424243,0.49340000000000017
0.25252525252525254,0.49790000000000023
0.26262626262626265,0.48469999999999996
0.27272727272727276,0.49919999999999976
0.2828282828282829,0.4922000000000001
0.29292929292929293,0.5020000000000002
0.30303030303030304,0.5031
0.31313131313131315,0.4944999999999999
0.32323232323232326,0.5033000000000002
0.33333333333333337,0.5018
0.3434343434343435,0.4893
0.3535353535353536,0.4978999999999999
0.36363636363636365,0.49260000000000004
0.37373737373737376,0.4944000000000002
0.38383838383838387,0.48969999999999986
0.393939393939394,0.508
0.4040404040404041,0.4971999999999999
0.4141414141414142,0.5007
0.42424242424242425,0.5033000000000001
0.43434343434343436,0.5023000000000001
0.4444444444444445,0.5043
0.4545454545454546,0.5056
0.4646464646464647,0.5054
0.4747474747474748,0.493
0.48484848484848486,0.49969999999999987
0.494949494949495,0.5052
0.5050505050505051,0.4981999999999999
0.5151515151515152,0.5070000000000001
0.5252525252525253,0.5021000000000001
0.5353535353535354,0.5042000000000002
0.5454545454545455,0.4949
0.5555555555555556,0.4961999999999998
0.5656565656565657,0.49510000000000026
0.5757575757575758,0.5037999999999997
0.5858585858585859,0.5010000000000001
0.595959595959596,0.4996999999999999
0.6060606060606061,0.5028000000000001
0.6161616161616162,0.5075
0.6262626262626263,0.5019
0.6363636363636365,0.4992999999999999
0.6464646464646465,0.5
0.6565656565656566,0.5076999999999999
0.6666666666666667,0.5025999999999999
0.6767676767676768,0.5047000000000001
0.686868686868687,0.49879999999999974
0.696969696969697,0.5042999999999999
0.7070707070707072,0.5004000000000001
0.7171717171717172,0.5036000000000002
0.7272727272727273,0.5077
0.7373737373737375,0.4989000000000001
0.7474747474747475,0.49029999999999996
0.7575757575757577,0.4983999999999999
0.7676767676767677,0.4949000000000001
0.7777777777777778,0.4952000000000001
0.787878787878788,0.5073999999999999
0.797979797979798,0.49809999999999993
0.8080808080808082,0.49609999999999965
0.8181818181818182,0.49290000000000006
0.8282828282828284,0.5058000000000001
0.8383838383838385,0.5108999999999999
0.8484848484848485,0.5060999999999999
0.8585858585858587,0.5001000000000001
0.8686868686868687,0.506
0.8787878787878789,0.49550000000000005
0.888888888888889,0.49970000000000003
0.8989898989898991,0.49450000000000005
0.9090909090909092,0.49450000000000016
0.9191919191919192,0.4948999999999998
0.9292929292929294,0.4991999999999999
0.9393939393939394,0.5067
0.9494949494949496,0.49249999999999966
0.9595959595959597,0.4951999999999998
0.9696969696969697,0.5026999999999999
0.9797979797979799,0.4936999999999999
0.98989898989899,0.5031999999999999
1.0,0.5015999999999998
