Distance,Bps
400.0,247.523113602656
577.7777777777778,171.3625041439784
755.5555555555555,131.04205648112256
933.3333333333333,106.08173573404572
1111.111111111111,89.10869843513058
1288.888888888889,76.81786877503647
1466.6666666666665,67.50662875208056
1644.4444444444443,60.20862659752319
1822.2222222222222,54.33462277821496
2000.0,49.50488490891933
