Distance,Bps
400.0,247.52379378618514
577.7777777777778,171.3628308196802
755.5555555555555,131.0422473896219
933.3333333333333,106.08186067996762
1111.111111111111,89.1087865906841
1288.888888888889,76.81793430907096
1466.6666666666665,67.50667931546427
1644.4444444444443,60.20866681852346
1822.2222222222222,54.33465557007006
2000.0,49.50491215864164
