X,Y
0.0,0.0
0.010101010101010102,0.04279999999999998
0.020202020202020204,0.08409999999999998
0.030303030303030304,0.12650000000000003
0.04040404040404041,0.15080000000000005
0.05050505050505051,0.1856000000000001
0.06060606060606061,0.21560000000000012
0.07070707070707072,0.24809999999999996
0.08080808080808081,0.26780000000000015
0.09090909090909091,0.2929999999999999
0.10101010101010102,0.3082999999999999
0.11111111111111112,0.3289
0.12121212121212122,0.34519999999999995
0.13131313131313133,0.3483000000000002
0.14141414141414144,0.37859999999999994
0.15151515151515152,0.3794000000000001
0.16161616161616163,0.39130000000000004
0.17171717171717174,0.4116999999999998
0.18181818181818182,0.42160000000000025
0.19191919191919193,0.4213000000000002
0.20202020202020204,0.4347999999999999
0.21212121212121213,0.4402000000000001
0.22222222222222224,0.45170000000000016
0.23232323232323235,0.45230000000000004
0.24242424242424243,0.4552999999999999
0.25252525252525254,0.4703000000000001
0.26262626262626265,0.4658
0.27272727272727276,0.4689
0.2828282828282829,0.4718
0.29292929292929293,0.46650000000000014
0.30303030303030304,0.4798000000000002
0.31313131313131315,0.47859999999999997
0.32323232323232326,0.48960000000000004
0.33333333333333337,0.4885000000000001
0.3434343434343435,0.4889
0.3535353535353536,0.4918000000000001
0.36363636363636365,0.5053
0.37373737373737376,0.4861
0.38383838383838387,0.4861999999999999
0.393939393939394,0.4953999999999999
0.4040404040404041,0.49819999999999987
0.4141414141414142,0.4928
0.42424242424242425,0.49890000000000023
0.43434343434343436,0.49539999999999984
0.4444444444444445,0.5034000000000003
0.4545454545454546,0.5011000000000001
0.4646464646464647,0.5035999999999998
0.4747474747474748,0.4947999999999999
0.48484848484848486,0.49570000000000014
0.494949494949495,0.5054999999999998
0.5050505050505051,0.4942999999999998
0.5151515151515152,0.49060000000000004
0.5252525252525253,0.4974999999999998
0.5353535353535354,0.5038
0.5454545454545455,0.5074999999999998
0.5555555555555556,0.5084
0.5656565656565657,0.5019000000000002
0.5757575757575758,0.4968999999999999
0.5858585858585859,0.5023
0.595959595959596,0.4928
0.6060606060606061,0.5038999999999999
0.6161616161616162,0.501
0.6262626262626263,0.4902000000000002
0.6363636363636365,0.49649999999999983
0.6464646464646465,0.5027000000000001
0.6565656565656566,0.5104
0.6666666666666667,0.5003000000000001
0.6767676767676768,0.4855000000000002
0.686868686868687,0.496
0.696969696969697,0.49240000000000017
0.7070707070707072,0.5007
0.7171717171717172,0.49689999999999984
0.7272727272727273,0.49699999999999994
0.7373737373737375,0.48450000000000004
0.7474747474747475,0.4987
0.7575757575757577,0.5103
0.7676767676767677,0.4992000000000001
0.7777777777777778,0.4975
0.787878787878788,0.4982999999999999
0.797979797979798,0.48470000000000013
0.8080808080808082,0.5015
0.8181818181818182,0.5015000000000002
0.8282828282828284,0.4992999999999998
0.8383838383838385,0.49649999999999994
0.8484848484848485,0.4954999999999998
0.8585858585858587,0.5017000000000001
0.8686868686868687,0.5020000000000002
0.8787878787878789,0.5027
0.888888888888889,0.5059000000000001
0.8989898989898991,0.5006000000000002
0.9090909090909092,0.5114000000000003
0.9191919191919192,0.5006999999999998
0.9292929292929294,0.5001
0.9393939393939394,0.5007000000000001
0.9494949494949496,0.49949999999999994
0.9595959595959597,0.49969999999999987
0.9696969696969697,0.49809999999999993
0.9797979797979799,0.4975000000000002
0.98989898989899,0.4973000000000004
1.0,0.5006000000000002
