Distance,Bps
400.0,247.52311245082328
577.7777777777778,202.51915399223415
755.5555555555555,171.3625044787409
933.3333333333333,148.5142614056384
1111.111111111111,131.04205651203216
1288.888888888889,117.24819905525699
1466.6666666666665,106.08173562215542
1644.4444444444443,96.85726077201848
1822.2222222222222,89.1086983836065
2000.0,82.50806862384887
