X,Y
0.0,0.0
0.05263157894736842,0.09589999999999999
0.10526315789473684,0.18190000000000014
0.15789473684210525,0.245
0.21052631578947367,0.30149999999999993
0.2631578947368421,0.35109999999999997
0.3157894736842105,0.3901000000000001
0.3684210526315789,0.4239
0.42105263157894735,0.44530000000000025
0.47368421052631576,0.4702
0.5263157894736842,0.4689999999999999
0.5789473684210527,0.48319999999999974
0.631578947368421,0.48269999999999974
0.6842105263157894,0.5026
0.7368421052631579,0.49060000000000004
0.7894736842105263,0.5007999999999999
0.8421052631578947,0.4985
0.894736842105263,0.49779999999999985
0.9473684210526315,0.5040000000000001
1.0,0.4953999999999999
