X,Y
0.0,9.999999999998899e-05
0.010101010101010102,0.013299999999999867
0.020202020202020204,0.026799999999999935
0.030303030303030304,0.03970000000000007
0.04040404040404041,0.05290000000000006
0.05050505050505051,0.0655
0.06060606060606061,0.07840000000000003
0.07070707070707072,0.09099999999999997
0.08080808080808081,0.10329999999999995
0.09090909090909091,0.11559999999999993
0.10101010101010102,0.1278999999999999
0.11111111111111112,0.1398999999999999
0.12121212121212122,0.15189999999999992
0.13131313131313133,0.16359999999999997
0.14141414141414144,0.1753
0.15151515151515152,0.18669999999999998
0.16161616161616163,0.19810000000000005
0.17171717171717174,0.20920000000000005
0.18181818181818182,0.22029999999999994
0.19191919191919193,0.23140000000000005
0.20202020202020204,0.24219999999999997
0.21212121212121213,0.25270000000000004
0.22222222222222224,0.26350000000000007
0.23232323232323235,0.27369999999999994
0.24242424242424243,0.2842
0.25252525252525254,0.29410000000000003
0.26262626262626265,0.3043
0.27272727272727276,0.31390000000000007
0.2828282828282829,0.3238000000000001
0.29292929292929293,0.3333999999999999
0.30303030303030304,0.3427
0.31313131313131315,0.352
0.32323232323232326,0.36129999999999995
0.33333333333333337,0.37029999999999996
0.3434343434343435,0.37929999999999997
0.3535353535353536,0.388
0.36363636363636365,0.39670000000000005
0.37373737373737376,0.4051
0.38383838383838387,0.4135
0.393939393939394,0.42189999999999994
0.4040404040404041,0.42999999999999994
0.4141414141414142,0.43779999999999997
0.42424242424242425,0.4456
0.43434343434343436,0.4534
0.4444444444444445,0.4609
0.4545454545454546,0.46840000000000004
0.4646464646464647,0.4756
0.4747474747474748,0.4828
0.48484848484848486,0.4897
0.494949494949495,0.49659999999999993
0.5050505050505051,0.5032
0.5151515151515152,0.5098
0.5252525252525253,0.5164
0.5353535353535354,0.5227
0.5454545454545455,0.529
0.5555555555555556,0.535
0.5656565656565657,0.541
0.5757575757575758,0.5467
0.5858585858585859,0.5524
0.595959595959596,0.5578
0.6060606060606061,0.5631999999999999
0.6161616161616162,0.5683
0.6262626262626263,0.5734
0.6363636363636365,0.5785
0.6464646464646465,0.5833
0.6565656565656566,0.5881
0.6666666666666667,0.5926
0.6767676767676768,0.5971
0.686868686868687,0.6013000000000001
0.696969696969697,0.6054999999999999
0.7070707070707072,0.6093999999999999
0.7171717171717172,0.6133000000000001
0.7272727272727273,0.6172
0.7373737373737375,0.6208
0.7474747474747475,0.6241
0.7575757575757577,0.6274
0.7676767676767677,0.6307
0.7777777777777778,0.6336999999999999
0.787878787878788,0.6367
0.797979797979798,0.6394
0.8080808080808082,0.6421
0.8181818181818182,0.6445000000000001
0.8282828282828284,0.6469
0.8383838383838385,0.6493
0.8484848484848485,0.6514
0.8585858585858587,0.6532
0.8686868686868687,0.6553
0.8787878787878789,0.6568
0.888888888888889,0.6583
0.8989898989898991,0.6597999999999999
0.9090909090909092,0.6613
0.9191919191919192,0.6622
0.9292929292929294,0.6634
0.9393939393939394,0.6643
0.9494949494949496,0.6649
0.9595959595959597,0.6655
0.9696969696969697,0.6661
0.9797979797979799,0.6664
0.98989898989899,0.6667
1.0,0.6667
